cl	perturbed_node	pearsonr	pval_pearson	spearmanr	pval_spearman	NPERT	PANEL	REP
egfr	boundEGFReceptor	-0.3016024713504195	0.3674060954911961	-0.15454545454545454	0.65003396549758	2	all_theta	45
wt	Raf1Active	-0.9313241316372749	3.0886702460184485e-05	-0.9439279633531364	1.2633842424631814e-05	2	all_theta	45
wt	bRafActive	0.9615453308291275	2.3746500595448816e-06	0.9351366314504633	2.4020488618685596e-05	2	all_theta	45
wt	SosActive	0.9682998632870944	1.0054484415564723e-06	0.7532354455040179	0.007443201063435495	2	all_theta	45
wt	AktActive	0.9852604622894752	3.28398413703034e-08	-0.4466324209912661	0.16847100660461858	2	all_theta	45
wt	C3GActive	0.5056736480670931	0.11254440208365686	0.6332590461337052	0.03647542440376811	2	all_theta	45
wt	Rap1Active	-0.7203936354456657	0.012397426130672977	-0.9541685964428459	5.174907094914383e-06	2	all_theta	45
wt	ErkActive	0.9887237246688919	9.88856514529062e-09	0.9439279633531364	1.2633842424631814e-05	2	all_theta	45
wt	MekActive	0.9891586817881308	8.28950817122865e-09	0.9153240856757687	7.741592524186299e-05	2	all_theta	45
wt	P90RskActive	0.9450490941325436	1.1555153483736586e-05	0.8560454735665932	0.0007716582344607438	2	all_theta	45
wt	boundEGFReceptor	-0.41343156874703	0.2062613731880741	-0.5636363636363637	0.07095173447637536	2	all_theta	45
braf	bRafActive	0.7668592730308645	0.005889309496064841	0.9248587115682246	4.586438244381673e-05	2	all_theta	45
braf	SosActive	0.9741735000198877	4.032475863427211e-07	0.6607158652139772	0.026886266726799814	2	all_theta	45
braf	AktActive	0.9999051687886653	4.609315020776121e-18	0.5	0.11730680301423815	2	all_theta	45
braf	C3GActive	-0.20543442667560982	0.5445212729373815	-0.5798118817183882	0.06152632326251548	2	all_theta	45
braf	Rap1Active	-0.24593708807995884	0.46601889947543373	-0.5	0.11730680301423815	2	all_theta	45
braf	ErkActive	0.9878944036049953	1.3592760105808931e-08	0.8633970960424556	0.0006163160723566311	2	all_theta	45
braf	MekActive	0.8281848273149192	0.0016397772718716964	0.8872700588029314	0.0002691392639893919	2	all_theta	45
braf	P90RskActive	0.9840912097424694	4.6223157098774984e-08	0.7746829608553245	0.005112945458591244	2	all_theta	45
braf	boundEGFReceptor	0.5962413214229815	0.052861195941455365	0.8839599998785472	0.0003050600063487023	2	all_theta	45
ras	Raf1Active	0.33406293231421275	0.3153536900571161	0.5645009943837462	0.07042485469447463	2	all_theta	46
ras	bRafActive	0.9920351172198772	2.078555221821216e-09	0.5046083923495819	0.11342886845579629	2	all_theta	46
ras	SosActive	0.15232665670865733	0.6547865050285944	-0.1009216784699164	0.7678039873783449	2	all_theta	46
ras	RasActive	0.9906803804026043	4.206307384672481e-09	0.49215303704452146	0.12410423073430354	2	all_theta	46
ras	ErkActive	0.7662589568557387	0.005952255854112851	0.5781216125786003	0.06246906247867973	2	all_theta	46
ras	P90RskActive	0.5562597453304631	0.07555474044094476	0.4115765488902296	0.20850965960567155	2	all_theta	46
ras	PI3KActive	-0.9986286505827944	7.651174756892145e-13	-0.7934920476158723	0.0035565152271831934	2	all_theta	46
ras	boundEGFReceptor	-0.0575403971387925	0.8665500926361049	-0.16786911311775984	0.621746050153613	2	all_theta	46
egfr	Raf1Active	0.8734054662068838	0.00044426758846857805	0.6301525577106745	0.03769224087489646	2	all_theta	46
egfr	bRafActive	0.9809807916826389	1.0278068265714405e-07	0.9655402033694291	1.4579894500443995e-06	2	all_theta	46
egfr	SosActive	0.9961801287799457	7.660493616368588e-11	0.8440722199302099	0.0010856317244884034	2	all_theta	46
egfr	RasActive	0.9742403732013205	3.986087435461451e-07	0.8000190256489558	0.0031091884978769768	2	all_theta	46
egfr	Rap1Active	0.9908951891703601	3.7884571307115e-09	0.990909090909091	3.762571807085399e-09	2	all_theta	46
egfr	ErkActive	0.9808591497684761	1.0575352885475319e-07	0.8073734277593311	0.002656761315866805	2	all_theta	46
egfr	MekActive	0.988229134778643	1.1987168684619926e-08	0.9677035788144097	1.0924566787335626e-06	2	all_theta	46
egfr	P90RskActive	0.9746052872892915	3.7401820622033075e-07	0.9439279633531364	1.2633842424631814e-05	2	all_theta	46
egfr	PI3KActive	-0.997252329941001	1.7419900530748524e-11	-0.7862453931068967	0.004107170978877596	2	all_theta	46
egfr	boundEGFReceptor	-0.5232313268294607	0.09860521478267828	-0.44545454545454555	0.16973260492681172	2	all_theta	46
wt	Raf1Active	0.9924653958098387	1.6199240340781794e-09	0.9439279633531364	1.2633842424631814e-05	2	all_theta	46
wt	bRafActive	0.963509162496333	1.8810247227663545e-06	0.948450885862002	8.71048863626838e-06	2	all_theta	46
wt	SosActive	0.9828671691154927	6.441063824708674e-08	0.9343933374606804	2.5256671626593374e-05	2	all_theta	46
wt	RasActive	0.9661997739100979	1.3378297431219926e-06	0.9045154217304137	0.00013081448624089337	2	all_theta	46
wt	Rap1Active	0.9761243985859253	2.839852096774382e-07	0.9725179925282853	5.320531526388088e-07	2	all_theta	46
wt	ErkActive	0.9872160539632545	1.7355542151855147e-08	0.9248587115682246	4.586438244381673e-05	2	all_theta	46
wt	MekActive	0.9941064623011703	5.375736680193904e-10	0.9248587115682246	4.586438244381673e-05	2	all_theta	46
wt	P90RskActive	0.9799171531237526	1.3109707843152506e-07	0.9211793682944862	5.65647366848333e-05	2	all_theta	46
wt	PI3KActive	-0.9952163120998777	2.1055714292240214e-10	-0.5609328800527161	0.07261621773097471	2	all_theta	46
wt	boundEGFReceptor	-0.5247467770721473	0.09745796007716259	-0.43636363636363645	0.17966487658001123	2	all_theta	46
braf	bRafActive	0.12017597947006793	0.7248686974337121	0.9153240856757687	7.741592524186299e-05	2	all_theta	46
braf	SosActive	0.6669280216988851	0.024993239523912192	0.5258758927213288	0.09660888433431225	2	all_theta	46
braf	RasActive	0.5323819475717375	0.09181090670443166	0.4000000000000001	0.22286835013352002	2	all_theta	46
braf	ErkActive	0.9920356130635166	2.0779744747929528e-09	0.8212801645281895	0.0019372851843300098	2	all_theta	46
braf	MekActive	0.9641672832354495	1.734766080205568e-06	0.9070973226867959	0.00011607727018567768	2	all_theta	46
braf	P90RskActive	0.7733451444198008	0.005240019531235779	0.5954652609559584	0.05325049186092278	2	all_theta	46
braf	PI3KActive	-0.99207549510693	2.031674463087047e-09	-0.6741998624632421	0.02289949455176825	2	all_theta	46
braf	boundEGFReceptor	-0.35527377939058247	0.28363420582281385	-0.4605896841472431	0.1539613572214258	2	all_theta	46
ras	Raf1Active	-0.16865018948299892	0.6201014493666834	-0.012195121951219511	0.9716121276132959	2	all_theta	47
ras	bRafActive	0.7337681197568564	0.010157499644368118	0.7438394985738945	0.008676640895127995	2	all_theta	47
ras	RasActive	0.9723495137039816	5.467560623608644e-07	0.6350852961085883	0.035773007641631466	2	all_theta	47
ras	C3GActive	-0.2569557827065499	0.4456078968760887	-0.21213203435596426	0.5311801971928486	2	all_theta	47
ras	Rap1Active	-0.19233795349944152	0.5709947544835183	-0.16357492704188123	0.6308152939977443	2	all_theta	47
ras	MekActive	0.9864019712605527	2.2886483620972932e-08	0.8574002187631721	0.0007410297897482759	2	all_theta	47
ras	P90RskActive	0.9999971673942462	6.3423522149577605e-25	0.5791078083211593	0.06191783639720148	2	all_theta	47
ras	PI3KActive	-0.9953012083781319	1.9427992678728977e-10	-0.8047478161629567	0.0028122387221341705	2	all_theta	47
ras	boundEGFReceptor	0.5254494456652891	0.0969289931141317	0.5862050525510367	0.05804786042732973	2	all_theta	47
egfr	Raf1Active	0.8072455433754174	0.0026641823535711005	0.4220287771823783	0.19603097145057086	2	all_theta	47
egfr	bRafActive	0.9462892178307863	1.0446062391895198e-05	0.8518518518518519	0.0008725429075818	2	all_theta	47
egfr	SosActive	0.9961144663349623	8.270364677969162e-11	0.9908673886137246	3.840636985884142e-09	2	all_theta	47
egfr	RasActive	0.9912901704940453	3.104796075451215e-09	0.9908673886137246	3.840636985884142e-09	2	all_theta	47
egfr	C3GActive	0.891218999679381	0.0002305951253475057	0.870161710874372	0.0004954180897534654	2	all_theta	47
egfr	Rap1Active	-0.9567058332723896	4.0198051839624495e-06	-0.9157199156321926	7.584505093519594e-05	2	all_theta	47
egfr	MekActive	0.997180048483578	1.95770589303204e-11	0.8467406314626085	0.0010085762622845525	2	all_theta	47
egfr	P90RskActive	0.9754560942743267	3.212391360321598e-07	0.9343933374606804	2.5256671626593374e-05	2	all_theta	47
egfr	PI3KActive	-0.9995013115447725	8.078603715044812e-15	-0.7862453931068967	0.004107170978877596	2	all_theta	47
egfr	boundEGFReceptor	-0.1618550050126573	0.6344606801840459	0.16363636363636366	0.6306852146425357	2	all_theta	47
wt	Raf1Active	0.9761328059856106	2.8353892760045746e-07	0.9439279633531364	1.2633842424631814e-05	2	all_theta	47
wt	bRafActive	0.9867345201754361	2.0483230064898913e-08	0.8545448575588334	0.0008066883220474503	2	all_theta	47
wt	SosActive	0.9974424807506556	1.261852272300118e-11	0.867650956213489	0.0005379745642282661	2	all_theta	47
wt	RasActive	0.9895094080131599	7.152836517179653e-09	0.8867202079984009	0.00027487128523382543	2	all_theta	47
wt	C3GActive	0.7917512377037368	0.0036834741768748194	0.6788172508915258	0.02163657847669864	2	all_theta	47
wt	Rap1Active	-0.9884792242919486	1.0886864467935533e-08	-0.8899457101438083	0.00024253109291336232	2	all_theta	47
wt	MekActive	0.9918714062557934	2.277307069889341e-09	0.9057894597833126	0.0001233744556230782	2	all_theta	47
wt	P90RskActive	0.993753977926758	6.978174455312793e-10	0.8467406314626085	0.0010085762622845525	2	all_theta	47
wt	PI3KActive	-0.9965077203884013	5.119552853949729e-11	-0.5229577884350213	0.09881323107930529	2	all_theta	47
wt	boundEGFReceptor	-0.5767012488445565	0.06326878946375661	-0.5818181818181819	0.060419896215648305	2	all_theta	47
braf	bRafActive	0.7309956255874784	0.010595485203619888	0.9153240856757687	7.741592524186299e-05	2	all_theta	47
braf	SosActive	0.9814619504496739	9.1650539830699e-08	0.6741998624632421	0.02289949455176825	2	all_theta	47
braf	RasActive	0.9624516320114901	2.135798291533858e-06	0.5	0.11730680301423815	2	all_theta	47
braf	C3GActive	-0.2151446788913952	0.525224128783325	-0.43148791197647496	0.18513455725443048	2	all_theta	47
braf	Rap1Active	-0.3097679576243149	0.3539201395581641	-0.4000000000000001	0.22286835013352002	2	all_theta	47
braf	MekActive	0.9955817176651799	1.4733482541837724e-10	0.9070973226867959	0.00011607727018567768	2	all_theta	47
braf	P90RskActive	0.9617873256887499	2.3089518390681003e-06	0.7515580963521804	0.007653342006891018	2	all_theta	47
braf	PI3KActive	-0.9985820687419071	8.891619441055901e-13	-0.6741998624632421	0.02289949455176825	2	all_theta	47
braf	boundEGFReceptor	0.757001992617539	0.006986737297862339	0.9118745261905016	9.218303333221521e-05	2	all_theta	47
ras	Raf1Active	0.008302251615263764	0.9806721736034375	-0.031659734530017664	0.9263756387059903	2	all_theta	48
ras	bRafActive	0.8460832659460534	0.0010271642477494385	0.6161066059595406	0.043547826848566076	2	all_theta	48
ras	SosActive	0.16673285155114922	0.6241412865541087	0.10022805046720515	0.7693624440895604	2	all_theta	48
ras	AktActive	-0.9893141683284459	7.769514945601281e-09	0.031659734530017664	0.9263756387059903	2	all_theta	48
ras	C3GActive	-0.9999985820403148	2.8177412686983977e-26	-0.7416198487095662	0.008988517447141386	2	all_theta	48
ras	ErkActive	0.7046760235059731	0.015462627254480641	0.4025805241580528	0.21961870881787013	2	all_theta	48
ras	MekActive	0.8884951170526444	0.00025669518457473715	0.7553777833611441	0.0071809821920062735	2	all_theta	48
ras	P90RskActive	0.4537723170829651	0.1609473962562294	0.3588103246735335	0.2785254358936939	2	all_theta	48
ras	PI3KActive	-0.5202075900581367	0.10092062521747654	0.15065440562044594	0.6583759966194177	2	all_theta	48
ras	boundEGFReceptor	0.07121603703318909	0.8351714993914455	0.14921698943800876	0.6614665981342265	2	all_theta	48
egfr	Raf1Active	-0.8837452696798712	0.00030750970484980843	-0.5781216125786003	0.06246906247867973	2	all_theta	48
egfr	bRafActive	0.9846320276019156	3.9591800332314845e-08	0.8919752354936633	0.00022372081805390557	2	all_theta	48
egfr	SosActive	0.9882340111555205	1.196492185207096e-08	0.8551927515557802	0.0007914201381523045	2	all_theta	48
egfr	AktActive	-0.9881993307583041	1.2123838160189853e-08	0.1263507945427984	0.7112426752781014	2	all_theta	48
egfr	C3GActive	-0.9973983776757401	1.3626837920297259e-11	-0.956722299914231	4.013025855932823e-06	2	all_theta	48
egfr	ErkActive	0.9823658158527565	7.328446181731369e-08	0.9195620984470755	6.183054029064924e-05	2	all_theta	48
egfr	MekActive	0.9939836504150888	5.897499834454086e-10	0.9258317893464786	4.331359168119543e-05	2	all_theta	48
egfr	P90RskActive	0.967820091181214	1.0750146896343435e-06	0.9269678561809435	4.047470415056314e-05	2	all_theta	48
egfr	PI3KActive	-0.2863846509210213	0.3932257426845485	0.15065440562044594	0.6583759966194177	2	all_theta	48
egfr	boundEGFReceptor	-0.543702678845962	0.08384166660916192	-0.4646936885297694	0.1498485574804418	2	all_theta	48
wt	Raf1Active	-0.9190312572780627	6.363817235501629e-05	-0.9534625892455922	5.537727791862358e-06	2	all_theta	48
wt	bRafActive	0.8492948290756608	0.0009387437003613947	0.9186170912277415	6.507636420327302e-05	2	all_theta	48
wt	SosActive	0.932569844115588	2.8496488931509855e-05	0.7071713541998949	0.01494307989709216	2	all_theta	48
wt	AktActive	-0.9592051574546905	3.087275528198908e-06	0.4663030919937773	0.14825467090858185	2	all_theta	48
wt	C3GActive	-0.9446284628713475	1.1951197319313322e-05	-0.9339431975353206	2.6028693621417825e-05	2	all_theta	48
wt	ErkActive	0.9916143794929024	2.618787794720834e-09	0.9153240856757687	7.741592524186299e-05	2	all_theta	48
wt	MekActive	0.9721921934512546	5.60767163973625e-07	0.9248587115682246	4.586438244381673e-05	2	all_theta	48
wt	P90RskActive	0.9669140508380211	1.2164901383996383e-06	0.8579976892685504	0.000727817358836947	2	all_theta	48
wt	PI3KActive	-0.17130258657389652	0.6145283573383635	-0.009195620984470755	0.9785927802497729	2	all_theta	48
wt	boundEGFReceptor	0.2993130534563044	0.37123374734604747	0.5181818181818182	0.10249153979096383	2	all_theta	48
braf	bRafActive	0.8452488514679724	0.0010511282008621413	0.9269678561809435	4.047470415056314e-05	2	all_theta	48
braf	SosActive	0.990750868497292	4.0654389909647985e-09	0.675737378399486	0.022473302537593245	2	all_theta	48
braf	AktActive	-0.990155559088017	5.378255138801642e-09	-0.5011402523360257	0.11633945886179564	2	all_theta	48
braf	C3GActive	-0.9999985507852701	3.10821424316852e-26	-0.7416198487095662	0.008988517447141386	2	all_theta	48
braf	ErkActive	0.9835632311756187	5.349782230141974e-08	0.8548128323104768	0.0008003465911858117	2	all_theta	48
braf	MekActive	0.9733426347952626	4.6444309071510786e-07	0.8892934823174029	0.00024882410090750027	2	all_theta	48
braf	P90RskActive	0.9860829233502889	2.539241114205074e-08	0.7416832276698877	0.008979500652430174	2	all_theta	48
braf	PI3KActive	-0.22516741056825557	0.5056140659043241	-0.06757373783994859	0.843509432369986	2	all_theta	48
braf	boundEGFReceptor	-0.6038836754499743	0.04913108344744018	-0.6015309886719727	0.05025948820510379	2	all_theta	48
ras	Raf1Active	-0.33348010977378906	0.3162511696589361	0.1477454278067491	0.6646355359027112	2	all_theta	49
ras	SosActive	-0.09822698151702562	0.7738627607465078	-0.3006841514016155	0.3689389905231536	2	all_theta	49
ras	AktActive	-0.7845107145574297	0.004247828574839578	0.15939417826583455	0.639689099821862	2	all_theta	49
ras	RasActive	0.06299688633581943	0.8540071233529563	-0.17201465372429875	0.6130352895868303	2	all_theta	49
ras	C3GActive	-0.9999990827845602	3.967665529159516e-27	-0.7416198487095662	0.008988517447141386	2	all_theta	49
ras	ErkActive	0.14218282520319303	0.676658547468969	0.5794400216170997	0.06173289324960819	2	all_theta	49
ras	MekActive	0.22459199898190443	0.5067312365948489	0.8104053040033465	0.002485286229174306	2	all_theta	49
ras	P90RskActive	0.1999115480669515	0.5556239702531076	0.5382154870103003	0.08764467008638031	2	all_theta	49
ras	PI3KActive	0.013277829816797182	0.9690927886949341	-0.15065440562044594	0.6583759966194177	2	all_theta	49
ras	boundEGFReceptor	0.22374748951593335	0.5083727927287491	-0.027978185519626643	0.9349203768150848	2	all_theta	49
egfr	Raf1Active	0.4521995187124634	0.16258649419974153	0.5717810343114373	0.06609259701459096	2	all_theta	49
egfr	SosActive	-0.21739747341053017	0.5207887572088524	0.08333333333333333	0.8075462795453087	2	all_theta	49
egfr	AktActive	-0.08000256829491137	0.81512145401058	-0.4854492627936042	0.13010682049975753	2	all_theta	49
egfr	RasActive	0.04515273702357055	0.8951246354335869	0.5833333333333334	0.05959333234014024	2	all_theta	49
egfr	C3GActive	0.1214958901156402	0.7219498709084625	0.6423706870852693	0.03306470725172023	2	all_theta	49
egfr	ErkActive	-0.10240538006009961	0.7644729741542674	-0.39541170233224243	0.22871569808052503	2	all_theta	49
egfr	MekActive	-0.2601036235031142	0.4398550310857728	-0.7181067616704171	0.012813408685707232	2	all_theta	49
egfr	P90RskActive	-0.15270621527532044	0.65397269081396	-0.3440293074485975	0.30022024808757963	2	all_theta	49
egfr	PI3KActive	-0.059414262757233896	0.8622393385280844	0.11588800432341995	0.7343735816970379	2	all_theta	49
egfr	boundEGFReceptor	0.20516441983584707	0.5450619543948765	-0.3143516128289616	0.3464642793059802	2	all_theta	49
wt	Raf1Active	0.23530509957588114	0.48610834426978333	0.606217782649107	0.04802890940115541	2	all_theta	49
wt	SosActive	-0.2509203728017765	0.45673555992329495	-0.08600732686214937	0.8014754914569805	2	all_theta	49
wt	AktActive	0.11742138013566421	0.7309707279694357	-0.34745230472172345	0.295116168296886	2	all_theta	49
wt	RasActive	-0.014303229021055873	0.9667070340046146	0.4395930039620969	0.1760970087159699	2	all_theta	49
wt	C3GActive	-0.7188938122544127	0.012669123455691173	-0.8883849927775	0.00025779557163303654	2	all_theta	49
wt	ErkActive	-0.21914272073569205	0.5173636055296507	-0.48737485221884647	0.12836411013335997	2	all_theta	49
wt	MekActive	-0.28087921078490347	0.40278293453958425	-0.6498331362917954	0.030442862413660777	2	all_theta	49
wt	P90RskActive	-0.2919206386175286	0.38373069180409497	-0.4037959217036245	0.2180978916683351	2	all_theta	49
wt	PI3KActive	0.08766683509581967	0.7977128258444139	-0.027586862953412266	0.9358289987246563	2	all_theta	49
wt	boundEGFReceptor	0.5706417225261012	0.06675838740495812	0.605924123279013	0.04816663209526324	2	all_theta	49
braf	SosActive	0.3082490247573004	0.35640907473314365	0.675737378399486	0.022473302537593245	2	all_theta	49
braf	AktActive	-0.7857873046722467	0.004143975650757001	-0.5046083923495819	0.11342886845579629	2	all_theta	49
braf	RasActive	0.2208525420785797	0.5140173070705263	0.5011402523360257	0.11633945886179564	2	all_theta	49
braf	C3GActive	-0.9999993798915193	6.815828474340887e-28	-0.7416198487095662	0.008988517447141386	2	all_theta	49
braf	ErkActive	0.33743558296061077	0.31018723949269317	0.7703868735637631	0.005529254309673621	2	all_theta	49
braf	MekActive	0.3100669908134114	0.3534312071599884	0.8454228171392938	0.001046097671651175	2	all_theta	49
braf	P90RskActive	0.3778758917663488	0.2518797328059476	0.7584850455151718	0.006812760781525024	2	all_theta	49
braf	PI3KActive	-0.22695249130302186	0.5021551006819728	0.06757373783994859	0.843509432369986	2	all_theta	49
braf	boundEGFReceptor	0.4886773145764708	0.12719382492354595	0.7087806998305416	0.014614738995408213	2	all_theta	49
ras	Raf1Active	0.26302397527130034	0.43454943513745226	0.010553244843339221	0.9754330277972455	4	all_theta	0
ras	bRafActive	0.9943504803736838	4.445796758511904e-10	0.5780059766913394	0.06253391314008457	4	all_theta	0
ras	SosActive	-0.1497726622636827	0.660271275606934	-0.4009122018688206	0.2217164105348376	4	all_theta	0
ras	AktActive	-0.9999826313603031	2.2199840091228957e-21	-0.5685785754425927	0.06797553074396756	4	all_theta	0
ras	RasActive	0.9793762571643948	1.476365962713122e-07	0.3146426544510455	0.34599366149447675	4	all_theta	0
ras	C3GActive	0.9999988157091706	1.2530731702092111e-26	0.7416198487095662	0.008988517447141386	4	all_theta	0
ras	ErkActive	0.9999895882937495	2.219507541879516e-22	0.7342144479748226	0.010088240618613284	4	all_theta	0
ras	PI3KActive	0.5573355345949184	0.07487134933825115	-0.1503116192704361	0.6591125912151432	4	all_theta	0
egfr	Raf1Active	0.9380391725022833	1.9631800978065618e-05	0.47842902870957005	0.13658744452794566	4	all_theta	0
egfr	bRafActive	0.9995379644584621	5.73015561722353e-15	0.9351851851851852	2.3941387288587617e-05	4	all_theta	0
egfr	SosActive	0.9782383688027576	1.8768891609309985e-07	0.8991204081865278	0.0001661839752544972	4	all_theta	0
egfr	AktActive	-0.9999665565976731	4.234389106317596e-20	-0.5475201096854596	0.08126152662438561	4	all_theta	0
egfr	RasActive	0.9848235901924086	3.742925514298695e-08	0.8991204081865278	0.0001661839752544972	4	all_theta	0
egfr	C3GActive	0.9877324316142475	1.4427191954989998e-08	0.9658339408657952	1.4034896344311708e-06	4	all_theta	0
egfr	ErkActive	0.9927351952053702	1.3753038646076308e-09	0.8981481481481481	0.00017326311419810984	4	all_theta	0
egfr	PI3KActive	0.8420947376225404	0.0011455282816241002	-0.15169700910303438	0.6561372803622463	4	all_theta	0
wt	Raf1Active	0.9863416024791268	2.3345243677494085e-08	0.9439279633531364	1.2633842424631814e-05	4	all_theta	0
wt	bRafActive	0.9811127608534366	9.962913139552138e-08	0.8700027367225702	0.0004980344722647036	4	all_theta	0
wt	SosActive	0.997545396415677	1.0490679240958961e-11	0.8962548338908568	0.00018770558256252093	4	all_theta	0
wt	AktActive	-0.9872718100200801	1.7018871631284974e-08	-0.9770084209183945	2.399470697275804e-07	4	all_theta	0
wt	RasActive	0.9944780332451745	4.012354379475898e-10	0.9343933374606804	2.5256671626593374e-05	4	all_theta	0
wt	C3GActive	0.9739123402700507	4.217652937332677e-07	0.8883849927775	0.00025779557163303654	4	all_theta	0
wt	ErkActive	0.9955962926857042	1.4516332599279917e-10	0.9439279633531364	1.2633842424631814e-05	4	all_theta	0
wt	PI3KActive	0.8589035799137427	0.0007081244754281426	0.009174698042719672	0.9786414788578404	4	all_theta	0
braf	bRafActive	0.9995565786392456	4.762264470166103e-15	0.9534625892455922	5.537727791862358e-06	4	all_theta	0
braf	SosActive	0.9795038733873246	1.4359634694875644e-07	0.6607158652139772	0.026886266726799814	4	all_theta	0
braf	AktActive	-0.9999472382981971	3.294703125540035e-19	-0.5011402523360257	0.11633945886179564	4	all_theta	0
braf	RasActive	0.9999472937629905	3.2791462939945246e-19	0.5	0.11730680301423815	4	all_theta	0
braf	C3GActive	0.9999993420275585	8.89915514805478e-28	0.7416198487095662	0.008988517447141386	4	all_theta	0
braf	ErkActive	0.9978174300625252	6.18605157115649e-12	0.8528678631638891	0.0008472393944939832	4	all_theta	0
braf	PI3KActive	0.834119482733515	0.0014126160813686122	0.06757373783994859	0.843509432369986	4	all_theta	0
ras	Raf1Active	0.3856087320135352	0.24150569513229916	-0.05313139275527819	0.8767055287664923	4	all_theta	1
ras	AktActive	-0.9999271353399727	1.4083008852954947e-18	-0.701334384369672	0.016178555199631278	4	all_theta	1
ras	RasActive	0.9971067469975577	2.197117521529424e-11	0.7794228634059946	0.0046809326902724595	4	all_theta	1
ras	C3GActive	0.9999988056559046	1.3016564578943424e-26	0.5393598899705937	0.08684229054535089	4	all_theta	1
ras	Rap1Active	0.1112916327439532	0.7445993182742494	0.20000000000000004	0.5554454421055854	4	all_theta	1
ras	ErkActive	0.9916273540147442	2.600652109849758e-09	0.6359605381627211	0.03543973886677326	4	all_theta	1
ras	P90RskActive	0.9999963755902931	1.9230033793374676e-24	0.17002045681689018	0.6172200464865878	4	all_theta	1
ras	PI3KActive	0.48538044017742993	0.13016938395990565	-0.15169700910303438	0.6561372803622463	4	all_theta	1
egfr	Raf1Active	0.9255917933383725	4.393234374160516e-05	0.5781216125786003	0.06246906247867973	4	all_theta	1
egfr	AktActive	-0.9999660249504329	4.545836778257008e-20	-0.7054586028639577	0.015298312496585897	4	all_theta	1
egfr	RasActive	0.9877862921996374	1.4145429151982157e-08	0.901170856478134	0.0001519781382135774	4	all_theta	1
egfr	C3GActive	0.9888790545133359	9.292283603614855e-09	0.9658339408657952	1.4034896344311708e-06	4	all_theta	1
egfr	Rap1Active	0.9697263808738242	8.189769527882682e-07	0.9	0.00015997142806871369	4	all_theta	1
egfr	ErkActive	0.9882261662658574	1.2000727238656046e-08	0.9074074074074073	0.0001143965614025191	4	all_theta	1
egfr	P90RskActive	0.952010690429824	6.345309922085031e-06	0.9057894597833126	0.0001233744556230782	4	all_theta	1
egfr	PI3KActive	0.7567584682202358	0.0070156130387158105	-0.15065440562044594	0.6583759966194177	4	all_theta	1
wt	Raf1Active	0.974940519613905	3.524784689646079e-07	0.9248587115682246	4.586438244381673e-05	4	all_theta	1
wt	AktActive	-0.9909361338505442	3.712610847140982e-09	-0.9605843695071814	2.6499064401923407e-06	4	all_theta	1
wt	RasActive	0.9802973470402623	1.203590190179355e-07	0.9057894597833126	0.0001233744556230782	4	all_theta	1
wt	C3GActive	0.9947525743511354	3.1908517285379924e-10	0.961278120390013	2.4488608545989222e-06	4	all_theta	1
wt	Rap1Active	0.990856497123178	3.861231053633344e-09	0.9287577194315464	3.6293961312755025e-05	4	all_theta	1
wt	ErkActive	0.9959226869988506	1.0269762953054072e-10	0.9534625892455922	5.537727791862358e-06	4	all_theta	1
wt	P90RskActive	0.9806073661131663	1.1211849147828245e-07	0.944441473554448	1.2130572802238103e-05	4	all_theta	1
wt	PI3KActive	0.8197965630238844	0.00200614206689004	0.12873869378259056	0.7059933112521515	4	all_theta	1
braf	AktActive	-0.9998678561612628	2.0513675472379836e-17	-0.5046083923495819	0.11342886845579629	4	all_theta	1
braf	RasActive	0.9952655282933848	2.0099707348252815e-10	0.5011402523360257	0.11633945886179564	4	all_theta	1
braf	C3GActive	0.9965772389909539	4.6771292287117964e-11	0.5393598899705937	0.08684229054535089	4	all_theta	1
braf	Rap1Active	-0.1119311336493052	0.7431743373198625	-0.3006841514016155	0.3689389905231536	4	all_theta	1
braf	ErkActive	0.9863829068692344	2.3030596897159665e-08	0.8653660771538161	0.0005790531015278593	4	all_theta	1
braf	P90RskActive	0.9932001700896286	1.0219320325134205e-09	0.7532720281022296	0.007438665509363157	4	all_theta	1
braf	PI3KActive	0.7672826713739906	0.005845209031411714	0.06804138174397717	0.8424380801200908	4	all_theta	1
ras	SosActive	-0.1485931811235582	0.6628093342742949	-0.46328624665692747	0.151251181271955	4	all_theta	2
ras	AktActive	-0.9999893153303931	2.4936345894999063e-22	-0.5791078083211593	0.06191783639720148	4	all_theta	2
ras	RasActive	0.9864580395790405	2.2466698032825486e-08	0.018190171877724974	0.9576658143720271	4	all_theta	2
ras	ErkActive	0.994476251245325	4.018174137823617e-10	0.7700506094903573	0.0055628588626457694	4	all_theta	2
ras	MekActive	0.9927533489167318	1.3599417000245742e-09	0.7153582680988959	0.013326592508665228	4	all_theta	2
ras	PI3KActive	0.05116380177242317	0.881243034926053	0.08574929257125441	0.8020608845141377	4	all_theta	2
egfr	Raf1Active	0.9115535723562118	9.365896855792976e-05	0.47405972231445237	0.14072210977245844	4	all_theta	2
egfr	SosActive	0.9608191854466553	2.5804838944545678e-06	0.8899457101438083	0.00024253109291336232	4	all_theta	2
egfr	AktActive	-0.9681781294477636	1.0227600636413092e-06	-0.6056978774101713	0.048272923703440676	4	all_theta	2
egfr	RasActive	0.9446895903780389	1.189300377500533e-05	0.8807710121010885	0.00034300081691363406	4	all_theta	2
